# gmm-align-compiled --transition-scale=1.0 --acoustic-scale=0.1 --self-loop-scale=0.1 --beam=10 --retry-beam=40 --careful=false "gmm-boost-silence --boost=1.0 1 exp/mono0a/35.mdl - |" "ark:gunzip -c exp/mono0a/fsts.2.gz|" "ark,s,cs:apply-cmvn  --utt2spk=ark:data/train/split32/2/utt2spk scp:data/train/split32/2/cmvn.scp scp:data/train/split32/2/feats.scp ark:- | add-deltas  ark:- ark:- |" "ark,t:|gzip -c >exp/mono0a/ali.2.gz" 
# Started at Mon Dec  2 01:28:27 CST 2019
#
gmm-align-compiled --transition-scale=1.0 --acoustic-scale=0.1 --self-loop-scale=0.1 --beam=10 --retry-beam=40 --careful=false 'gmm-boost-silence --boost=1.0 1 exp/mono0a/35.mdl - |' 'ark:gunzip -c exp/mono0a/fsts.2.gz|' 'ark,s,cs:apply-cmvn  --utt2spk=ark:data/train/split32/2/utt2spk scp:data/train/split32/2/cmvn.scp scp:data/train/split32/2/feats.scp ark:- | add-deltas  ark:- ark:- |' 'ark,t:|gzip -c >exp/mono0a/ali.2.gz' 
gmm-boost-silence --boost=1.0 1 exp/mono0a/35.mdl - 
LOG (gmm-boost-silence[5.5.166~1-013489]:main():gmm-boost-silence.cc:93) Boosted weights for 5 pdfs, by factor of 1
LOG (gmm-boost-silence[5.5.166~1-013489]:main():gmm-boost-silence.cc:103) Wrote model to -
apply-cmvn --utt2spk=ark:data/train/split32/2/utt2spk scp:data/train/split32/2/cmvn.scp scp:data/train/split32/2/feats.scp ark:- 
add-deltas ark:- ark:- 
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_14A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_15Z2ZA
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_16A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_1978213A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_1A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_1B
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_1Z61257A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_2272A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_22A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_23O18A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_2858Z96A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_2A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_2B
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_2Z86A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_3324A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_3643473A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_37A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_395A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_3A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_3B
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_3ZA
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_4198ZA
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_42759A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_4487A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_451A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_495A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_4A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_4B
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_51O7OO4A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_5299Z32A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_53O8A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_5686Z56A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_57692A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_5A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_5B
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_62A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_64ZA
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_6554546A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_663A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_69363A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_6A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_6B
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_73A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_7413A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_766O344A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_77171A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_79Z5ZA
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_7A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_7B
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_8314A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_8425A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_85ZA
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_89A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_8A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_8B
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_8O5A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_91175A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_9281A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_948A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_94968A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_98A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_9A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_9B
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_O33OA
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_O53A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_O6788A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_O8A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_O91A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_OA
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_OB
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_Z35A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_Z7A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_Z9Z1A
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_ZA
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_ZB
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_ZZ4655ZA
LOG (gmm-align-compiled[5.5.166~1-013489]:main():gmm-align-compiled.cc:127) AJ_ZZ72938A
